108,1955.50,80,4.1793 
108,1953.00,79,4.4040 
108,1953.75,80,3.9335 
108,1951.25,79,4.2925 
108,1952.25,79,5.0396 
108,1953.50,79,5.3346 
108,1961.00,79,4.8162 
108,1959.25,79,3.7439 
108,1959.75,80,3.9112 
108,1949.75,80,4.4017 
108,1953.75,80,4.0375 
108,1950.25,80,4.2446 
108,1950.25,80,4.4656 
108,1955.50,80,4.1724 
108,1956.00,80,3.7906 
108,1950.50,80,4.5461 
108,1950.50,80,5.1255 
108,1955.50,80,4.5924 
108,1951.75,80,5.2214 
108,1955.25,80,4.4257 
108,1958.00,80,4.3285 
108,1962.25,80,3.4363 
108,1960.00,80,4.2062 
109,1961.00,80,4.4904 
109,1972.50,80,4.2731 
109,1978.25,80,4.4109 
109,1975.50,80,4.6015 
109,1982.25,80,5.0732 
109,1974.50,80,5.4304 
109,1982.00,80,5.3785 
109,1978.50,80,5.2659 
110,1982.75,80,4.7350 
110,1992.25,80,4.1052 
109,1985.75,80,4.0388 
110,1980.00,80,3.9986 
109,1984.00,80,4.2306 
109,1978.25,80,5.1299 
109,1975.75,80,5.0673 
109,1977.00,80,5.6650 
109,1981.75,80,5.5372 
109,1977.25,80,6.1199 
109,1983.25,80,5.7323 
109,1979.50,80,5.7402 
110,1980.00,80,5.7153 
109,1981.50,81,6.0858 
110,1980.75,81,5.5432 
110,1980.25,81,4.8537 
110,1986.75,81,4.1317 
110,1985.00,81,3.7392 
109,1977.25,81,4.5058 
109,1973.75,81,5.3241 
109,1976.25,81,5.5648 
109,1976.50,81,5.5222 
109,1980.75,81,5.6395 
109,1975.75,81,6.1441 
110,1981.50,81,6.2531 
110,1983.50,81,5.9843 
110,1983.25,81,5.1598 
109,1979.25,81,4.5136 
110,1990.00,81,3.7131 
110,1988.00,82,2.7898 
109,1974.25,82,3.6534 
109,1981.00,82,5.1879 
109,1977.00,82,5.3398 
110,1981.75,81,4.5099 
110,1986.25,81,3.6869 
110,1985.50,81,3.7995 
109,1980.50,81,3.9095 
110,1983.50,81,4.4066 
107,1935.25,81,0.0000 
97,1762.00,81,0.0000 
92,1661.50,81,0.0000 
89,1604.50,81,0.9929 
89,1601.25,81,2.0460 
91,1644.75,81,8.0158 
89,1618.00,81,0.0000 
91,1646.75,81,6.9189 
95,1717.25,82,8.9961 
99,1783.75,82,7.9691 
102,1850.00,82,9.7661 
106,1910.25,82,10.2667 
107,1941.50,83,5.6201 
109,1966.75,83,6.0612 
110,1987.00,83,5.3704 
110,2000.50,83,5.3993 
112,2023.50,83,7.2972 
109,1977.00,82,2.9645 
108,1964.00,82,6.6096 
109,1971.25,82,5.2201 
109,1977.50,82,4.9110 
109,1974.75,82,4.5058 
109,1977.50,82,4.3749 
109,1977.25,82,4.1231 
109,1974.50,82,4.8216 
109,1975.25,82,5.5087 
109,1978.00,81,5.5803 
109,1974.75,81,5.7881 
109,1979.25,81,5.7190 
110,1984.75,81,5.3603 
109,1982.25,81,4.7516 
109,1985.75,81,4.6608 
110,1979.50,81,4.8633 
109,1982.25,81,4.8231 
109,1971.00,81,5.5856 
109,1982.50,81,5.2925 
109,1977.50,81,4.9195 
109,1980.00,81,4.9541 
110,1986.75,81,4.3986 
109,1978.75,81,4.7317 
109,1978.00,81,4.6189 
109,1970.50,81,6.0663 
109,1978.50,81,5.3439 
109,1974.25,81,5.6851 
109,1977.75,81,6.4196 
109,1977.50,81,5.7073 
109,1976.50,81,6.6860 
109,1979.50,81,5.2506 
109,1979.50,81,5.5529 
109,1977.50,81,5.5554 
109,1976.75,81,5.3496 
109,1979.50,81,5.6300 
109,1978.50,81,5.4555 
109,1964.00,81,4.7722 
103,1867.00,81,0.0000 
98,1768.25,81,0.0000 
92,1664.00,81,0.0000 
86,1555.00,81,0.0000 
79,1291.50,81,0.0000 
70,1049.50,81,0.0000 
61,1461.25,81,0.0000 
42,1169.50,81,0.0000 
19,909.00,82,0.2086 
17,1805.50,82,2.7828 
25,1370.00,82,3.1828 
34,1933.50,82,3.6107 
40,1383.50,82,4.5443 
51,1738.00,82,3.6801 
57,1939.00,82,4.3102 
61,1445.75,81,7.2526 
67,1585.50,81,3.8188 
71,1683.00,81,3.6762 
74,1760.75,81,2.9723 
77,1828.00,82,3.4337 
80,1877.25,82,2.9492 
79,1501.25,82,3.5351 
80,1445.00,82,0.3895 
77,1402.25,82,0.8450 
78,1415.75,82,3.3978 
80,1448.50,82,2.5452 
81,1461.75,83,1.6518 
82,1485.25,83,3.0664 
82,1486.00,83,0.1106 
82,1488.00,83,2.1834 
82,1494.50,83,0.0000 
81,1470.75,83,1.2185 
80,1453.00,84,0.6517 
78,1417.00,84,0.0000 
76,1370.25,84,0.8027 
75,1352.00,84,1.1681 
73,1318.25,84,0.0000 
71,1284.75,84,0.0000 
68,1234.25,84,0.0000 
65,1185.50,84,0.0000 
63,1135.25,84,0.0000 
59,1400.75,84,0.0000 
47,1521.25,84,0.0000 
33,1221.75,84,0.0000 
25,1404.25,84,0.0000 
25,1353.50,84,1.1601 
22,1217.75,84,0.3546 
20,1103.50,83,0.8707 
19,1110.00,83,0.0942 
26,1427.00,83,3.4560 
30,1717.50,82,1.5756 
34,1164.25,82,2.8810 
39,1322.00,82,2.4792 
44,1494.50,82,2.2963 
48,1641.75,81,2.3771 
50,1736.00,81,0.0000 
49,1690.50,82,1.1156 
50,1698.25,82,1.8550 
55,1882.00,81,3.6188 
57,1351.00,81,2.1879 
62,1457.25,81,3.5212 
61,1445.00,81,0.5789 
61,1438.75,80,0.5753 
59,1403.25,81,0.0000 
57,1347.75,81,0.9333 
58,1370.25,81,1.7201 
60,1416.50,82,1.7226 
61,1428.25,82,0.9934 
61,1434.50,82,2.1141 
62,1445.00,82,2.0149 
60,1419.25,83,1.9625 
59,1394.25,83,1.0405 
62,1457.00,83,2.7839 
61,1440.25,83,1.0729 
60,1419.75,83,1.1174 
60,1428.50,83,1.4214 
